id,neighbourhood_group_cleansed,room_type,instant_bookable,accommodates,bathrooms,bedrooms,beds,host_total_listings_count,distance_to_center,price,ln_price
16534157,Brooklyn,Private room,False,2,1.5,1.0,1.0,2.0,15.355425555483805,88.0,4.48863636973214
16735801,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,5.467948919215562,100.0,4.61512051684126
16769229,Brooklyn,Entire home/apt,False,6,1.0,2.0,2.0,1.0,9.507076090813232,110.0,4.709530201312334
16776959,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,14.482009292346302,60.0,4.110873864173311
16778711,Brooklyn,Entire home/apt,False,4,1.0,1.0,3.0,1.0,8.81437655390189,194.0,5.272999558563747
16556049,Brooklyn,Private room,False,2,1.0,1.0,1.0,15.0,12.735103170763912,48.0,3.8918202981106265
16556211,Brooklyn,Private room,False,4,1.0,1.0,1.0,15.0,12.574956142412585,37.0,3.6375861597263857
16793649,Brooklyn,Entire home/apt,False,4,1.0,1.0,2.0,4.0,12.151449754825112,97.0,4.584967478670572
16802965,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,6.0,5.423559723549628,140.0,4.948759890378168
16806575,Brooklyn,Private room,False,2,1.0,1.0,1.0,17.0,12.173607583193562,60.0,4.110873864173311
16914748,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,3.0,9.718672759447825,115.0,4.7535901911063645
16812429,Manhattan,Private room,True,2,1.5,1.0,1.0,13.0,6.2049538539784885,283.0,5.648974238161206
16954330,Manhattan,Private room,True,2,2.0,1.0,1.0,5.0,6.308884194860308,178.0,5.187385805840755
16859099,Queens,Private room,False,1,1.5,1.0,4.0,5.0,5.667975322972806,161.0,5.087596335232384
16860045,Queens,Entire home/apt,False,2,1.0,2.0,2.0,4.0,7.813983236196104,51.0,3.9512437185814275
16873148,Queens,Entire home/apt,False,9,1.0,3.0,4.0,1.0,8.149411258554101,170.0,5.14166355650266
16962435,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,8.298198492814882,111.0,4.718498871295094
16962471,Manhattan,Private room,False,2,1.0,2.0,2.0,6.0,5.965178440094413,111.0,4.718498871295094
16913950,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,261.0,0.8018940454865388,170.0,5.14166355650266
16965094,Queens,Private room,False,2,1.0,1.0,1.0,5.0,8.761170857320478,133.0,4.897839799950911
16969156,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,1.0,2.062040546037072,136.0,4.919980925828125
17321243,Brooklyn,Private room,False,2,1.0,1.0,2.0,3.0,6.042207637148236,129.0,4.867534450455582
17339881,Brooklyn,Entire home/apt,False,4,1.0,0.0,1.0,10.0,8.876952689645893,128.0,4.859812404361672
17347938,Queens,Private room,False,6,1.0,3.0,4.0,5.0,5.862422330461863,328.0,5.796057750765372
17367187,Bronx,Private room,False,2,1.0,1.0,2.0,2.0,9.299538683168878,201.0,5.308267697401205
17367484,Queens,Private room,False,2,1.0,1.0,2.0,1.0,6.42826683213082,102.0,4.634728988229636
17044854,Bronx,Private room,False,2,1.0,1.0,1.0,1.0,13.01177573420136,75.0,4.330733340286331
17093180,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,1.0,3.0272964289448345,110.0,4.709530201312334
17093264,Queens,Private room,True,2,1.0,1.0,1.0,2.0,13.241538978917927,56.0,4.04305126783455
17095035,Bronx,Private room,True,1,1.0,1.0,1.0,14.0,17.065965819167122,40.0,3.713572066704308
17370778,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,16.0,9.83353069424221,135.0,4.912654885736052
17382091,Queens,Private room,False,2,1.5,3.0,6.0,6.0,14.916540049313706,349.0,5.857933154483459
17383253,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,73.0,4.5664077685814455,166.0,5.117993812416755
17396669,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,10.537416901480633,95.0,4.564348191467836
17097495,Manhattan,Hotel room,True,2,2.0,1.0,1.0,5.0,6.346437211228587,178.0,5.187385805840755
17106014,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,3.0,0.636586302960647,150.0,5.017279836814924
17107608,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,10.405370286355984,45.0,3.828641396489095
17117631,Manhattan,Private room,True,2,2.0,1.0,1.0,5.0,6.362028101423133,178.0,5.187385805840755
17419342,Manhattan,Private room,False,2,1.5,1.0,3.0,13.0,6.210041161473292,308.0,5.733341276897746
17430215,Manhattan,Private room,False,1,2.0,1.0,1.0,3.0,1.685995693368488,137.0,4.927253685157205
17431995,Manhattan,Entire home/apt,False,3,1.0,2.0,2.0,4.0,2.5558763087196454,150.0,5.017279836814924
17433572,Manhattan,Private room,False,2,1.5,1.0,2.0,13.0,6.205061235847664,296.0,5.6937321388027
17447150,Manhattan,Entire home/apt,False,3,1.0,1.0,3.0,11.0,3.233681988657078,220.0,5.3981627015177525
17122054,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,2.0,6.939944986954642,126.0,4.844187086458591
17122439,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,6.990023772255273,133.0,4.897839799950911
17122814,Manhattan,Private room,False,1,1.0,1.0,1.0,6.0,5.351739428318601,80.0,4.394449154672439
17123646,Brooklyn,Private room,False,1,1.0,1.0,1.0,11.0,12.293195036857467,65.0,4.189654742026425
17489509,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,1.0,4.871834864595701,162.0,5.093750200806762
17494614,Queens,Private room,False,2,1.0,1.0,1.0,15.0,5.030065066670013,91.0,4.5217885770490405
17157615,Manhattan,Private room,True,3,2.0,1.0,1.0,1.0,3.7068560480094743,171.0,5.147494476813453
17495862,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,10.700476321592378,67.0,4.219507705176107
17512277,Manhattan,Entire home/apt,False,5,1.0,2.0,4.0,20.0,1.0709082535864958,165.0,5.111987788356544
17512466,Manhattan,Entire home/apt,False,6,1.0,2.0,4.0,20.0,0.8316573452293888,155.0,5.049856007249537
46542654,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,1.1959445532409922,501.0,6.218600119691729
17515734,Brooklyn,Entire home/apt,True,4,1.0,2.0,2.0,4.0,7.67350727011099,227.0,5.429345628954441
17173473,Queens,Private room,False,2,1.0,1.0,2.0,1.0,10.988879665049938,39.0,3.6888794541139363
17211583,Brooklyn,Private room,False,1,1.0,2.0,1.0,3.0,8.398067425842898,39.0,3.6888794541139363
17218433,Manhattan,Entire home/apt,True,2,1.0,0.0,0.0,4.0,2.240238191070761,450.0,6.111467339502679
17249755,Brooklyn,Entire home/apt,False,3,1.0,1.0,2.0,10.0,8.55696135080443,150.0,5.017279836814924
17263550,Manhattan,Private room,True,2,2.0,1.0,1.0,5.0,6.403719230971896,178.0,5.187385805840755
17265284,Brooklyn,Private room,False,6,2.0,3.0,4.0,1.0,17.710505153405073,299.0,5.703782474656201
17554298,Staten Island,Entire home/apt,False,2,1.0,1.0,2.0,1.0,28.89926135047016,162.0,5.093750200806762
17554981,Manhattan,Entire home/apt,False,3,1.0,1.0,2.0,29.0,4.8724801812658205,150.0,5.017279836814924
17556480,Manhattan,Private room,False,2,1.0,1.0,1.0,3.0,0.9053163324327003,100.0,4.61512051684126
17569080,Manhattan,Entire home/apt,False,4,2.0,2.0,2.0,4.0,5.4271306808224065,220.0,5.3981627015177525
17266124,Queens,Entire home/apt,False,2,1.0,1.0,1.0,3.0,21.155717380026157,77.0,4.356708826689592
17297467,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,12.251103875575494,59.0,4.0943445622221
17652158,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,5.721588017543762,85.0,4.454347296253507
17603059,Manhattan,Private room,False,2,1.0,1.0,1.0,2.0,1.2788640033271885,380.0,5.942799375126701
17605478,Brooklyn,Private room,False,6,2.0,1.0,3.0,5.0,8.95619518226692,49.0,3.912023005428146
17606753,Brooklyn,Private room,False,6,2.0,1.0,4.0,5.0,8.788860801691566,49.0,3.912023005428146
17607132,Brooklyn,Private room,False,2,2.0,1.0,1.0,5.0,8.921540400678582,49.0,3.912023005428146
17611001,Queens,Private room,False,2,1.0,1.0,1.0,3.0,18.33830563832271,90.0,4.51085950651685
17653243,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,261.0,4.458417932662204,125.0,4.836281906951478
17653754,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,66.0,2.7745350902093424,150.0,5.017279836814924
17653791,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,1.0,9.50926422688963,90.0,4.51085950651685
17654611,Queens,Private room,True,2,1.0,1.0,1.0,1.0,3.511775954368008,72.0,4.290459441148391
17665943,Queens,Private room,False,2,1.0,1.0,1.0,2.0,9.021409836231909,75.0,4.330733340286331
17669480,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,4.0,8.852479174034022,176.0,5.176149732573829
17624190,Queens,Entire home/apt,False,3,1.0,1.0,2.0,1.0,6.295453925590071,105.0,4.663439094112067
17624418,Brooklyn,Entire home/apt,False,5,2.0,3.0,4.0,4.0,15.268365618007259,120.0,4.795790545596741
17632840,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,7.0,20.174221871663924,99.0,4.605170185988092
17975664,Bronx,Private room,False,2,1.0,1.0,1.0,2.0,19.165029510847624,137.0,4.927253685157205
17981267,Bronx,Entire home/apt,False,5,1.0,2.0,3.0,4.0,8.41225163842668,113.0,4.736198448394496
18009149,Brooklyn,Private room,False,2,1.0,1.0,2.0,1.0,9.948820697003528,182.0,5.209486152841421
17685710,Bronx,Private room,False,2,1.0,1.0,1.0,3.0,19.050699387103812,55.0,4.02535169073515
17713865,Manhattan,Private room,False,2,1.0,1.0,1.0,2.0,2.747898496652016,69.0,4.248495242049359
17716140,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,12.476477788101011,82.0,4.418840607796598
17731891,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,17.172759496843664,243.0,5.497168225293202
18022636,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,3.0,3.713365180222025,137.0,4.927253685157205
18024561,Manhattan,Entire home/apt,False,6,1.0,3.0,4.0,1.0,1.1895150927845681,549.0,6.309918278226516
18025228,Brooklyn,Private room,False,1,1.0,1.0,1.0,9.0,9.415756696515714,61.0,4.127134385045092
18039693,Manhattan,Entire home/apt,False,3,1.0,0.0,1.0,261.0,3.7558663360229607,120.0,4.795790545596741
18040970,Queens,Private room,False,1,1.0,1.0,1.0,17.0,12.796446672538343,38.0,3.6635616461296463
17750380,Brooklyn,Private room,True,2,1.0,1.0,1.0,6.0,5.731464119407319,89.0,4.499809670330265
17759478,Brooklyn,Private room,False,2,1.0,1.0,2.0,3.0,8.00689817765233,55.0,4.02535169073515
18059656,Manhattan,Private room,False,2,1.0,1.0,1.0,5.0,6.961312303405957,67.0,4.219507705176107
17810201,Manhattan,Private room,True,2,0.5,1.0,1.0,2.0,12.992749050743148,54.0,4.007333185232471
18076911,Queens,Private room,False,2,1.0,1.0,1.0,3.0,18.00753937463752,68.0,4.23410650459726
18077042,Queens,Private room,False,2,1.0,1.0,1.0,1.0,14.112871494424867,95.0,4.564348191467836
18085447,Manhattan,Private room,False,1,1.5,1.0,1.0,5.0,8.246591996615154,53.0,3.9889840465642745
18087564,Brooklyn,Entire home/apt,False,1,1.0,1.0,2.0,2.0,3.613099690511053,143.0,4.969813299576001
17832214,Brooklyn,Entire home/apt,False,2,1.0,0.0,2.0,1.0,8.581763072317312,151.0,5.0238805208462765
17844132,Manhattan,Entire home/apt,False,4,1.0,1.0,2.0,1.0,6.426774903213959,175.0,5.170483995038151
17864665,Manhattan,Entire home/apt,False,2,1.0,1.0,3.0,2.0,3.189038346378357,141.0,4.955827057601261
18112181,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,3.0,4.926753316385378,181.0,5.204006687076795
18120404,Brooklyn,Private room,False,1,1.0,1.0,1.0,9.0,9.415758652543246,52.0,3.970291913552122
18124558,Manhattan,Private room,False,2,1.0,1.0,1.0,1.0,4.780572230571522,120.0,4.795790545596741
17866018,Brooklyn,Private room,True,4,1.0,1.0,2.0,1.0,8.299879018803496,45.0,3.828641396489095
17866206,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,7.0,20.26648343604949,85.0,4.454347296253507
17876530,Bronx,Entire home/apt,False,6,1.0,2.0,4.0,6.0,16.30163127576852,208.0,5.342334251964811
18133502,Brooklyn,Entire home/apt,False,4,2.0,2.0,2.0,3.0,8.050104750818312,228.0,5.43372200355424
18179365,Manhattan,Entire home/apt,False,5,1.0,2.0,2.0,261.0,0.9693925472934957,200.0,5.303304908059076
17897913,Queens,Private room,False,1,1.0,1.0,1.0,10.0,7.868624717363992,49.0,3.912023005428146
17899730,Bronx,Entire home/apt,False,3,1.0,1.0,1.0,1.0,12.728163423878966,164.0,5.10594547390058
17923261,Queens,Entire home/apt,False,2,1.0,1.0,1.0,2.0,8.951541019884752,87.0,4.477336814478207
17925111,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,261.0,0.8018940454865388,125.0,4.836281906951478
18188958,Brooklyn,Entire home/apt,True,5,1.0,2.0,2.0,6.0,5.709587738561842,258.0,5.556828061699537
18191456,Queens,Entire home/apt,False,2,1.0,1.0,1.0,28.0,13.807073532397334,145.0,4.983606621708336
17929219,Manhattan,Entire home/apt,False,4,1.0,1.0,2.0,1.0,2.882756978270693,550.0,6.311734809152915
17938337,Brooklyn,Private room,True,2,1.0,1.0,2.0,6.0,15.852266908870543,124.0,4.8283137373023015
17940029,Queens,Private room,False,1,1.0,2.0,1.0,4.0,14.079430649322914,98.0,4.59511985013459
17943407,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,1.0,2.9638352417455307,137.0,4.927253685157205
17943732,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,2.0,3.6627656753357667,315.0,5.755742213586912
18210106,Manhattan,Entire home/apt,True,4,1.0,0.0,1.0,94.0,0.7072122683939168,289.0,5.66988092298052
18211851,Manhattan,Entire home/apt,False,4,1.0,1.0,3.0,1.0,7.1601092275220735,164.0,5.10594547390058
18225912,Queens,Entire home/apt,False,3,1.0,0.0,1.0,11.0,13.567214348151525,142.0,4.962844630259907
18226037,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,8.295048033318082,110.0,4.709530201312334
18226108,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,5.275595823930089,183.0,5.214935757608986
17951580,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,15.0,8.816946324368685,179.0,5.19295685089021
17958414,Brooklyn,Entire home/apt,False,5,1.0,2.0,3.0,4.0,15.627547383932866,190.0,5.25227342804663
18226214,Manhattan,Private room,False,2,1.0,1.0,1.0,3.0,7.644923288252297,146.0,4.990432586778736
18240963,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,7.0,20.208845391498244,99.0,4.605170185988092
18251681,Brooklyn,Entire home/apt,False,2,1.0,2.0,2.0,1.0,7.327360724029388,249.0,5.521460917862246
18254314,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,3.2643021560061802,200.0,5.303304908059076
17971311,Bronx,Entire home/apt,False,2,1.0,1.0,1.0,1.0,19.79719648562864,75.0,4.330733340286331
18543045,Manhattan,Private room,False,1,1.0,1.0,1.0,4.0,3.8629449179771616,199.0,5.298317366548036
18550867,Bronx,Entire home/apt,False,6,1.5,3.0,4.0,2.0,16.886854607185793,277.0,5.627621113690637
18268053,Queens,Private room,False,1,1.0,1.0,1.0,58.0,6.542461041772419,42.0,3.7612001156935624
18274232,Manhattan,Private room,False,2,1.0,1.0,1.0,1.0,1.1214075799015215,225.0,5.420534999272286
18286926,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,15.36974960062236,137.0,4.927253685157205
18290561,Manhattan,Entire home/apt,False,4,1.0,1.0,2.0,11.0,7.168684986756713,129.0,4.867534450455582
18560569,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,10.0,5.548039109355694,137.0,4.927253685157205
18583467,Manhattan,Private room,True,2,1.0,1.0,1.0,1.0,9.584861832398134,86.0,4.465908118654584
18303895,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,2.0,5.923898304135437,106.0,4.672828834461906
18308486,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,8.330551949479972,140.0,4.948759890378168
18310427,Manhattan,Private room,False,1,1.0,1.0,1.0,8.0,7.871337275134454,36.0,3.6109179126442243
18586873,Manhattan,Entire home/apt,False,4,1.0,1.0,1.0,2.0,0.42695579506041503,104.0,4.653960350157523
18596197,Manhattan,Entire home/apt,False,3,1.0,0.0,2.0,261.0,0.9693925472934957,130.0,4.875197323201151
18599352,Manhattan,Entire home/apt,False,3,1.0,0.0,1.0,261.0,0.9693925472934957,125.0,4.836281906951478
18625919,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,12.898560404988205,101.0,4.624972813284271
18342361,Manhattan,Private room,False,2,1.5,2.0,3.0,1.0,3.4762681882963373,319.0,5.768320995793772
18345358,Bronx,Private room,False,2,1.0,1.0,1.0,9.0,17.354830816596188,66.0,4.204692619390966
18348512,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,0.7685388060978852,100.0,4.61512051684126
18358363,Brooklyn,Private room,False,1,1.0,1.0,1.0,6.0,10.557826167524256,41.0,3.7376696182833684
18358606,Manhattan,Entire home/apt,False,6,1.0,1.0,3.0,2.0,4.773167744942378,199.0,5.298317366548036
18629154,Staten Island,Entire home/apt,False,2,1.0,1.0,1.0,2.0,16.698446386896812,86.0,4.465908118654584
18359018,Manhattan,Entire home/apt,False,3,1.0,0.0,1.0,261.0,3.7558663360229607,120.0,4.795790545596741
18385188,Brooklyn,Entire home/apt,False,4,1.0,2.0,3.0,1.0,9.646431854135757,392.0,5.973809611869261
18632502,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,3.0,8.888334760815557,119.0,4.787491742782046
18393354,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,9.0,0.639387202269122,241.0,5.488937726156687
18411427,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,16.0,9.82456521863544,153.0,5.0369526024136295
18412771,Manhattan,Private room,False,1,1.0,1.0,1.0,1.0,9.490408640168141,54.0,4.007333185232471
18652544,Manhattan,Hotel room,True,3,1.0,2.0,2.0,86.0,1.3648383728549045,230.0,5.442417710521793
18657204,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,9.236557270228515,199.0,5.298317366548036
18423938,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,1127.0,2.570748244434575,198.0,5.293304824724492
18430588,Manhattan,Private room,False,1,1.5,1.0,1.0,8.0,8.052952341682657,36.0,3.6109179126442243
18448446,Manhattan,Entire home/apt,False,5,1.0,2.0,3.0,261.0,0.9693925472934957,200.0,5.303304908059076
18449954,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,1.0,9.449766716520395,90.0,4.51085950651685
18668322,Brooklyn,Entire home/apt,False,6,2.0,4.0,6.0,17.0,12.115922673628186,156.0,5.056245805348308
18455830,Brooklyn,Private room,False,2,1.0,2.0,3.0,2.0,9.708263927547286,206.0,5.332718793265369
18671835,Queens,Private room,False,1,1.0,1.0,1.0,4.0,9.891645570162918,93.0,4.543294782270004
18683879,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,86.0,1.195342775498214,170.0,5.14166355650266
18689454,Brooklyn,Entire home/apt,False,3,1.0,1.0,3.0,17.0,8.879308796880835,112.0,4.727387818712341
18490141,Queens,Entire home/apt,False,3,1.0,1.0,1.0,3.0,17.228522041816035,123.0,4.820281565605037
18499074,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,9.710486868560428,90.0,4.51085950651685
18506841,Manhattan,Private room,False,1,1.0,2.0,2.0,2.0,6.138074702038175,375.0,5.929589143389895
18692028,Brooklyn,Entire home/apt,True,7,2.0,3.0,3.0,3.0,6.345501142918246,428.0,6.061456918928017
18704413,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,7.436777390923645,171.0,5.147494476813453
18706893,Manhattan,Entire home/apt,False,3,1.0,2.0,1.0,261.0,0.9693925472934957,220.0,5.3981627015177525
18768741,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,86.0,1.2733910023539705,170.0,5.14166355650266
18787858,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,86.0,1.2680091510834415,170.0,5.14166355650266
18789421,Brooklyn,Private room,False,2,1.0,2.0,4.0,1.0,9.347321788712327,150.0,5.017279836814924
18792703,Manhattan,Entire home/apt,False,1,1.0,0.0,2.0,86.0,1.340379993278649,180.0,5.198497031265826
18718195,Manhattan,Private room,False,2,1.0,1.0,1.0,1.0,3.1784496086899803,165.0,5.111987788356544
18721209,Bronx,Private room,False,2,1.0,1.0,1.0,1.0,17.602807340876453,90.0,4.51085950651685
18793922,Manhattan,Entire home/apt,False,6,2.0,3.0,4.0,73.0,5.517750346242199,215.0,5.375278407684165
18795447,Bronx,Private room,False,2,1.0,1.0,1.0,2.0,11.324038326882908,50.0,3.9318256327243257
18806323,Queens,Private room,False,2,1.0,2.0,6.0,2.0,24.358853993240544,176.0,5.176149732573829
18812046,Queens,Private room,False,3,1.0,2.0,5.0,3.0,22.567755870092494,176.0,5.176149732573829
18812153,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,86.0,1.3519676578176274,159.0,5.075173815233827
18750465,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,86.0,1.3068753348852338,170.0,5.14166355650266
18753645,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,8.630501520635873,265.0,5.583496308781699
18823971,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,31.0,3.0013657483639737,125.0,4.836281906951478
18824754,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,17.665426453029905,80.0,4.394449154672439
18828846,Staten Island,Entire home/apt,False,2,1.0,0.0,1.0,3.0,20.162297507182988,48.0,3.8918202981106265
18836532,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,2.0,17.750540032517204,100.0,4.61512051684126
18838040,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,4.136048136305037,325.0,5.786897381366708
19057060,Brooklyn,Private room,False,2,0.0,1.0,1.0,3.0,14.9680782937784,107.0,4.68213122712422
18858192,Queens,Entire home/apt,False,2,1.0,1.0,1.0,1.0,9.769083969970737,79.0,4.382026634673881
18872610,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,2.0,7.955214619816004,120.0,4.795790545596741
19068933,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,5.0,3.3981851969470194,139.0,4.941642422609304
19069305,Brooklyn,Private room,False,2,1.0,1.0,1.0,6.0,9.676481666210469,90.0,4.51085950651685
18873598,Manhattan,Entire home/apt,True,3,1.0,1.0,3.0,86.0,1.260335542526578,210.0,5.351858133476067
18873930,Manhattan,Entire home/apt,True,4,1.0,1.0,3.0,86.0,1.3526878334847185,210.0,5.351858133476067
18874640,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,31.0,2.90393460314179,149.0,5.0106352940962555
18877417,Manhattan,Private room,False,2,1.0,1.0,1.0,1.0,8.789125402313061,135.0,4.912654885736052
18888212,Queens,Private room,False,1,1.0,1.0,2.0,3.0,15.323238002319878,50.0,3.9318256327243257
19081472,Brooklyn,Entire home/apt,False,4,2.0,2.0,2.0,11.0,4.848543142176267,340.0,5.831882477283517
18893778,Manhattan,Entire home/apt,False,5,1.0,1.0,3.0,3.0,1.7417686730598598,350.0,5.860786223465865
18895187,Queens,Private room,True,1,1.0,1.0,1.0,10.0,22.26165422221987,45.0,3.828641396489095
18917771,Brooklyn,Entire home/apt,False,9,1.0,2.0,4.0,11.0,16.98595577816589,85.0,4.454347296253507
19094459,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,3.6442413113698833,182.0,5.209486152841421
18942119,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,5.0,0.979001397124497,110.0,4.709530201312334
18942735,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,1.0,9.710672096166466,117.0,4.770684624465665
19099720,Bronx,Private room,False,2,1.0,1.0,1.0,3.0,8.860273286247448,91.0,4.5217885770490405
19102027,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,5.07781974580749,200.0,5.303304908059076
19118963,Manhattan,Entire home/apt,False,3,1.0,0.0,2.0,73.0,2.7174181341854218,146.0,4.990432586778736
19119686,Bronx,Private room,False,1,1.0,1.0,1.0,5.0,9.38577993631238,65.0,4.189654742026425
19120544,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,8.384221783320372,130.0,4.875197323201151
18970683,Brooklyn,Private room,False,1,1.0,1.0,1.0,8.0,10.077106095675706,76.0,4.343805421853684
18971993,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,5.492436103801703,70.0,4.2626798770413155
18989137,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,8.178200514838775,133.0,4.897839799950911
18993091,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,15.575509121775841,92.0,4.532599493153256
18993398,Queens,Entire home/apt,False,6,1.0,3.0,3.0,2.0,17.37966278937721,167.0,5.123963979403259
19133220,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,4.084541845329593,123.0,4.820281565605037
19138221,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,3.0,1.9905855806767352,374.0,5.926926025970411
19001879,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,3.0,5.136366596311947,120.0,4.795790545596741
19028078,Brooklyn,Private room,False,1,1.5,1.0,1.0,3.0,13.251011269163547,51.0,3.9512437185814275
19162180,Brooklyn,Entire home/apt,False,2,1.0,2.0,2.0,1.0,13.951424669195886,162.0,5.093750200806762
19164049,Manhattan,Private room,False,2,1.0,1.0,1.0,6.0,4.7079936589185225,110.0,4.709530201312334
19227693,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,7.905214141483328,86.0,4.465908118654584
