,accommodates,price,host_total_listings_count,review_scores_rating,latitude,longitude,availability_365,distance_to_center,instant_bookable,room_type
22388,2.0,193.0,1.0,5.0,40.66039,-73.95681,270,7.147194070048925,f,Private room
22390,1.0,60.0,5.0,5.0,40.71177,-73.80657,217,16.810610215636427,f,Private room
22391,1.0,46.0,5.0,5.0,40.71171,-73.80716,333,16.760934274002704,f,Private room
22392,2.0,61.0,1.0,4.86,40.83052026225525,-73.94626211757664,365,14.031171968147403,t,Private room
22393,4.0,457.0,57.0,4.75,40.7426016,-73.997586,337,3.396873302974205,f,Entire home/apt
22394,3.0,235.0,57.0,4.64,40.742602,-73.997586,340,3.3969167972758405,f,Entire home/apt
22395,2.0,160.0,1.0,4.94,40.85681,-73.86439,270,19.97140734936545,f,Entire home/apt
22396,2.0,40.0,6.0,5.0,40.88488730830268,-73.86029987548184,241,22.735641062066623,t,Private room
22397,3.0,168.0,2.0,5.0,40.76272,-73.82854,318,15.952650285437374,f,Private room
22398,5.0,101.0,6.0,4.42,40.70365,-73.78425,165,18.719892258049725,f,Entire home/apt
22399,6.0,695.0,20.0,4.86,40.75904,-73.99326,60,5.260593322605072,f,Entire home/apt
22401,1.0,45.0,1569.0,4.86,40.69525,-73.94769,365,5.286744030953321,f,Private room
22403,4.0,132.0,3.0,4.93,40.90421,-73.89910499999999,63,23.115007816308577,f,Entire home/apt
22404,1.0,47.0,1569.0,5.0,40.69495,-73.94578,365,5.448821423473078,f,Private room
22406,2.0,83.0,4.0,4.72,40.71044,-73.95367,352,4.419298917555522,f,Private room
22407,2.0,160.0,1.0,5.0,40.62673,-74.02554,364,9.703300175361369,f,Private room
22408,1.0,65.0,5.0,5.0,40.66012,-73.76298,363,21.31079417858826,f,Private room
22409,1.0,44.0,3.0,5.0,40.67687,-73.92505,183,7.905171113243562,f,Private room
22410,6.0,303.0,414.0,4.33,40.75649689999999,-73.9936918,357,4.9763983414820885,f,Entire home/apt
22411,1.0,71.0,1.0,4.92,40.65263,-73.73418,365,23.876096210655284,f,Private room
22412,2.0,140.0,4.0,4.87,40.70608644521528,-73.93905116757614,208,5.692426692213387,f,Private room
22413,2.0,150.0,124.0,4.67,40.73973,-73.9995,320,3.052257247344426,f,Entire home/apt
22414,2.0,99.0,1.0,4.86,40.8416636473708,-73.88460785846165,365,17.60839342989948,f,Private room
22417,2.0,59.0,7.0,4.86,40.69518788244636,-73.94250501351884,299,5.697841287454454,f,Private room
22418,2.0,63.0,7.0,3.86,40.694,-73.94444,299,5.592735747218262,f,Private room
22419,2.0,62.0,7.0,4.5,40.69585,-73.94385,281,5.56617045673336,f,Private room
22421,2.0,356.0,6.0,5.0,40.70808,-73.92212,365,7.090181427292964,f,Entire home/apt
22422,3.0,150.0,2.0,4.0,40.87557,-73.88701,316,20.6937451790053,f,Entire home/apt
22423,4.0,151.0,1.0,5.0,40.57692,-73.84524,177,20.29890698953379,f,Entire home/apt
22427,2.0,86.0,1.0,4.94,40.76945675464057,-73.8961686193943,239,11.19975407119545,f,Private room
22428,4.0,175.0,1.0,4.71,40.67503,-73.74698,43,22.23750440343656,f,Entire home/apt
22429,5.0,500.0,1.0,4.86,40.77388,-73.97845,89,7.185393837161665,f,Entire home/apt
22430,3.0,155.0,18.0,4.94,40.78044,-73.97622,352,7.93657612879342,f,Entire home/apt
22434,4.0,160.0,2.0,4.86,40.68211,-73.91768,335,8.1883485210305,f,Entire home/apt
22435,3.0,100.0,25.0,5.0,40.74561,-73.9822,305,4.170804734980039,t,Private room
22436,2.0,89.0,4.0,5.0,40.89757,-73.85753,365,24.054848970528028,t,Private room
22437,1.0,57.0,21.0,4.86,40.72011,-73.78896,364,18.311794096703657,f,Private room
22438,1.0,58.0,21.0,4.86,40.72099,-73.79115,364,18.131983427766315,f,Private room
22439,1.0,203.0,59.0,4.75,40.74461,-73.98537,365,3.9489459115926424,f,Entire home/apt
22440,2.0,251.0,8.0,5.0,40.7084,-73.95172,274,4.601632571925302,f,Entire home/apt
22441,2.0,220.0,1.0,4.86,40.69046,-73.93542,268,6.445652881259644,f,Entire home/apt
22444,6.0,143.0,9.0,4.8,40.76432,-73.88453,275,11.733412436461155,t,Entire home/apt
22445,1.0,40.0,2.0,5.0,40.63542,-74.1296,364,13.510029216642588,f,Private room
22452,1.0,50.0,311.0,3.67,40.86624,-73.91934,54,18.5639871409983,f,Private room
22453,1.0,32.0,357.0,4.86,40.86655,-73.91736,54,18.661720239038722,f,Private room
22455,1.0,120.0,4.0,5.0,40.63911,-73.92754,365,10.526469871814186,f,Private room
22456,2.0,150.0,2.0,4.92,40.7628,-73.91135,365,9.726940044345973,t,Private room
22457,2.0,262.0,4.0,5.0,40.67621,-73.9425,107,6.7203263833969435,f,Entire home/apt
22458,2.0,144.0,2.0,4.9,40.64967,-73.89819,357,11.48191899651436,t,Private room
22459,2.0,150.0,2.0,4.89,40.64828,-73.89653,353,11.687286293749448,t,Private room
22460,5.0,619.0,1.0,4.68,40.73763995840721,-73.98959049632174,172,3.096612044053182,f,Entire home/apt
22461,2.0,341.0,3.0,5.0,40.67678019937372,-73.96825856400407,26,5.109825338772778,f,Entire home/apt
22462,6.0,692.0,5.0,4.86,40.8009069,-73.96954989999999,354,10.27484159035611,t,Entire home/apt
22463,4.0,356.0,2.0,4.91,40.59032,-73.94829,323,14.45609649704425,f,Entire home/apt
22465,1.0,227.0,3.0,4.96,40.74428,-73.97895,276,4.184526330341581,f,Entire home/apt
22466,2.0,303.0,5.0,4.86,40.706625,-74.0114241,94,0.8175546882832039,t,Entire home/apt
22467,4.0,248.0,24.0,5.0,40.70947,-74.00875,348,0.42939884058619504,f,Entire home/apt
22468,2.0,398.0,5.0,4.86,40.706625,-74.0114241,242,0.8175546882832039,t,Entire home/apt
22469,4.0,3143.0,1.0,4.86,40.72033,-73.99582,270,1.2053334829800575,t,Entire home/apt
22473,12.0,50000.0,3515.0,4.86,40.74782,-73.98652,336,4.2337249951195295,t,Private room
22474,4.0,187.0,2.0,5.0,40.71844166726443,-73.87849114973753,364,10.766610046108497,f,Entire home/apt
22475,2.0,487.0,13.0,4.9,40.7645120386825,-73.9779117433655,104,6.22592670776055,t,Private room
22476,2.0,89.0,4.0,4.5,40.89891,-73.85883,365,24.125855426717617,t,Private room
22477,2.0,89.0,4.0,4.0,40.89824,-73.85705,365,24.13946269607027,t,Private room
22478,4.0,195.0,1.0,4.89,40.65917,-73.92704,364,8.933634942838577,f,Entire home/apt
22479,3.0,76.0,6.0,4.33,40.68379565259276,-73.76652390197346,334,20.44451277249736,f,Entire home/apt
22480,2.0,319.0,771.0,4.62,40.75019,-73.97924,295,4.73729816131951,t,Private room
22481,2.0,340.0,771.0,4.85,40.74984,-73.97913,301,4.707569459453662,t,Private room
22482,2.0,293.0,771.0,4.58,40.75143,-73.98095,291,4.793772001009019,t,Private room
22483,9.0,176.0,1.0,4.86,40.60077,-73.75626,358,24.471416595836907,f,Entire home/apt
22484,4.0,135.0,9.0,4.88,40.76485,-73.883568,354,11.83289870459771,t,Private room
22485,8.0,200.0,2.0,4.97,40.67979,-73.92876,93,7.472205575988214,f,Entire home/apt
22487,5.0,150.0,2.0,4.38,40.66454,-73.88114,365,11.813888938133621,t,Entire home/apt
22488,4.0,132.0,4.0,4.86,40.67689,-73.91819,61,8.408568385431606,f,Entire home/apt
22489,2.0,100.0,1.0,4.86,40.62986,-73.93532,365,10.975213146396817,f,Private room
22490,2.0,170.0,1.0,4.95,40.6692,-73.99067,137,5.010038794071835,f,Entire home/apt
22491,2.0,411.0,771.0,4.86,40.75106,-73.97917,203,4.82533792432161,t,Private room
22492,2.0,457.0,771.0,5.0,40.74963,-73.9813,296,4.601526609706263,t,Private room
22493,4.0,329.0,771.0,4.58,40.75142,-73.98049,188,4.809979641521037,t,Private room
22494,4.0,72.0,4.0,5.0,40.63888,-73.89898,273,12.202682883451672,f,Private room
22495,2.0,50000.0,3515.0,5.0,40.74782,-73.98652,0,4.2337249951195295,t,Private room
22497,4.0,433.0,1.0,4.86,40.68043,-73.95715,365,5.465253594484226,f,Entire home/apt
22500,2.0,137.0,7.0,4.67,40.6873501,-73.97510679999999,335,3.8408706511726782,t,Entire home/apt
22502,2.0,82.0,1.0,4.0,40.65886,-73.7566,249,21.866731423958385,f,Entire home/apt
22505,3.0,247.0,1.0,4.81,40.67241,-73.92864,91,7.9154897235465045,f,Entire home/apt
22506,4.0,294.0,1.0,5.0,40.67885,-73.99999,249,3.8011658472913874,f,Entire home/apt
22507,2.0,239.0,1.0,4.75,40.76568,-73.96721,156,6.734773711216126,f,Entire home/apt
22510,2.0,353.0,5.0,4.86,40.7299405,-73.9819054,286,2.7913139233862507,t,Entire home/apt
22511,4.0,389.0,5.0,4.86,40.73401,-73.98165399999999,285,3.132829318354153,t,Entire home/apt
22512,7.0,170.0,6.0,4.5,40.69912184882667,-73.76628915771866,273,20.263826199395673,f,Entire home/apt
22513,4.0,114.0,1.0,5.0,40.75043,-73.88093,107,11.342915357674352,f,Entire home/apt
22514,6.0,334.0,414.0,4.86,40.75649689999999,-73.9936918,352,4.9763983414820885,f,Entire home/apt
22515,1.0,48.0,5.0,5.0,40.73833190387042,-73.81136744726845,338,16.647891030816943,f,Private room
22516,2.0,130.0,4.0,4.82,40.7107,-73.80029,365,17.341189001786805,f,Private room
22517,1.0,63.0,1.0,4.86,40.78211,-73.91281,365,11.007659155062912,t,Private room
22518,4.0,113.0,6.0,5.0,40.58971721283795,-73.81325945464373,365,21.24907973968573,f,Entire home/apt
22519,2.0,73.0,6.0,5.0,40.58969,-73.81385,90,21.212932286062664,f,Entire home/apt
22521,1.0,52.0,5.0,4.79,40.85865,-73.90355,365,18.37652649696325,f,Private room
22522,2.0,45.0,4.0,4.43,40.76665,-73.87143,62,12.826530000794424,t,Private room
22524,2.0,50000.0,3515.0,4.86,40.74782,-73.98652,0,4.2337249951195295,t,Private room
22530,4.0,80.0,1.0,4.86,40.87548,-73.84687,364,22.516425631124495,f,Entire home/apt
22533,2.0,279.0,1.0,4.66,40.76294,-73.98407,61,5.881490361409999,f,Entire home/apt
22534,2.0,175.0,1.0,4.5,40.68504,-73.92388,297,7.57779581770006,f,Entire home/apt
22535,16.0,3600.0,14.0,4.86,40.70923,-73.92623,365,6.736078466635276,f,Entire home/apt
22536,2.0,50000.0,9764.0,4.86,40.75019,-73.97754,343,4.807167161524932,t,Hotel room
22538,12.0,50000.0,3515.0,4.86,40.74782,-73.98652,331,4.2337249951195295,t,Private room
22541,2.0,190.0,3.0,5.0,40.5852444,-73.9689071,358,14.517121025843085,f,Private room
22542,2.0,227.0,3.0,4.98,40.68555,-73.94464,12,5.991958085325844,f,Private room
22544,6.0,281.0,3.0,5.0,40.71265,-73.73941,313,22.470714050644247,f,Entire home/apt
22545,4.0,143.0,1.0,5.0,40.67734,-73.93816,283,6.943347053266541,f,Entire home/apt
22546,6.0,1100.0,2.0,5.0,40.78427,-73.94879,349,9.301710952848149,f,Entire home/apt
22547,7.0,300.0,2.0,5.0,40.785112,-73.947301,320,9.446954282588347,t,Entire home/apt
22550,6.0,121.0,1.0,4.86,40.660778,-73.8936444,362,11.096897839718395,f,Private room
22551,1.0,61.0,4.0,4.83,40.6484375,-74.0079542,114,7.150658163501604,f,Private room
22552,1.0,29.0,6.0,4.88,40.8273734,-73.9031473,65,15.41276505703028,f,Private room
22553,2.0,289.0,5.0,5.0,40.73734599999999,-73.9739242,155,3.8479072764755027,t,Entire home/apt
22557,1.0,80.0,1.0,4.86,40.832057,-73.898561,365,16.060432110461676,f,Private room
22558,3.0,205.0,2.0,4.33,40.68202,-73.9673,269,4.723566998265627,t,Entire home/apt
22559,2.0,49.0,311.0,5.0,40.70476,-73.9434,53,5.351664514992427,f,Private room
22560,2.0,315.0,1.0,4.86,40.77102,-73.98249,343,6.77800540674424,f,Entire home/apt
22561,2.0,510.0,212.0,4.5,40.74386,-73.99955,358,3.504315461426497,f,Private room
22562,1.0,67.0,6.0,4.43,40.79853,-73.95303,93,10.53297740574704,f,Private room
22564,2.0,316.0,5.0,5.0,40.73734599999999,-73.9739242,274,3.8479072764755027,t,Entire home/apt
22566,6.0,3375.0,3.0,5.0,40.76088774241286,-73.97304677301634,6,6.032655696425228,f,Private room
22567,16.0,1950.0,14.0,4.86,40.74073,-73.99218,365,3.3247765850403352,f,Entire home/apt
22568,1.0,175.0,1.0,5.0,40.74416,-73.95577,180,5.490115826212679,f,Private room
22571,2.0,85.0,1.0,4.76,40.6959,-73.81047,95,16.58939312581115,f,Private room
22572,3.0,162.0,2.0,5.0,40.78057,-73.95188,306,8.815022088042483,f,Entire home/apt
22573,1.0,42.0,1.0,4.17,40.641,-74.08723,361,10.512849347822701,f,Private room
22574,7.0,151.0,2.0,4.33,40.80593,-73.8505,135,16.702410121176065,f,Entire home/apt
22575,4.0,482.0,5.0,4.86,40.7265318,-73.98504609999999,184,2.340700292070518,t,Entire home/apt
22576,2.0,300.0,5.0,4.86,40.706625,-74.0114241,94,0.8175546882832039,t,Entire home/apt
22577,2.0,250.0,28.0,5.0,40.79047,-73.9704,286,9.150290398499296,f,Entire home/apt
22578,2.0,49.0,4.0,1.0,40.64809,-73.93112,181,9.567945843673527,f,Private room
22579,4.0,980.0,13.0,5.0,40.68693,-73.99085,365,3.140601435655961,f,Entire home/apt
22581,16.0,1850.0,14.0,4.86,40.72302,-73.95287,365,4.6228650834792,f,Entire home/apt
22583,2.0,225.0,4.0,4.86,40.69905,-73.92809,365,6.742352668457722,f,Entire home/apt
22584,2.0,155.0,4.0,4.98,40.848660755511446,-73.9343370238037,180,16.275361391177558,f,Private room
22585,4.0,1415.0,6.0,5.0,40.76152,-73.97414,354,6.053722501166507,f,Private room
22586,10.0,1502.0,3.0,4.86,40.67987,-73.96389,365,5.0952420873701785,t,Entire home/apt
22589,2.0,50.0,4.0,4.59,40.76659,-73.8697,243,12.95247563449948,f,Private room
22590,4.0,331.0,11.0,4.93,40.78842,-73.96844,365,8.992049093403985,f,Entire home/apt
22591,1.0,70.0,2.0,4.67,40.80284,-73.94986,236,11.080218399242245,t,Private room
22592,2.0,248.0,1.0,4.92,40.66055274793308,-73.99083747048782,338,5.941104367487827,f,Private room
22593,2.0,197.0,2.0,4.86,40.66501,-73.88761,270,11.305757576568434,t,Private room
22594,2.0,186.0,1.0,5.0,40.73931,-73.98043,149,3.658545895500023,f,Entire home/apt
22595,4.0,188.0,387.0,4.71,40.74115339999999,-73.9792211,285,3.8843544663877436,f,Entire home/apt
22596,5.0,334.0,1.0,5.0,40.6947487,-73.7705501,83,19.949179760528637,f,Entire home/apt
22597,3.0,430.0,414.0,5.0,40.7302813,-73.9884091,346,2.4517491748165203,f,Entire home/apt
22598,16.0,2160.0,5.0,4.86,40.6743259,-73.89240649999999,364,10.48696015553671,f,Entire home/apt
22599,2.0,100.0,1.0,4.8,40.9009511,-73.8455246,171,24.9098408289059,f,Entire home/apt
22600,9.0,223.0,11.0,5.0,40.7026,-73.90059,364,8.95747240363926,f,Entire home/apt
22601,5.0,135.0,3.0,5.0,40.65839,-73.89237,364,11.328303306837133,f,Entire home/apt
22602,2.0,105.0,1.0,4.92,40.6651009,-73.74379789999999,365,22.73420779191489,f,Private room
22603,2.0,49.0,21.0,4.86,40.708339,-73.89587790000002,363,9.296001808137076,f,Private room
22604,2.0,49.0,21.0,4.86,40.708339,-73.89587790000002,363,9.296001808137076,f,Private room
22605,1.0,50.0,1.0,4.67,40.7736,-73.90469,323,10.894129555114043,f,Private room
22607,2.0,105.0,3.0,4.65,40.7683195,-73.9086556,179,10.270904397299972,f,Entire home/apt
22608,4.0,273.0,73.0,5.0,40.76581,-73.98758,281,6.103372244300935,f,Entire home/apt
22610,2.0,388.0,3.0,5.0,40.73855436164707,-73.99277057685217,119,3.0810104233199898,f,Entire home/apt
22611,4.0,210.0,19.0,4.86,40.70762,-73.80114,364,17.27781772364802,f,Entire home/apt
22613,3.0,369.0,414.0,4.86,40.7302813,-73.9884091,305,2.4517491748165203,f,Entire home/apt
22615,5.0,210.0,19.0,4.86,40.70777,-73.80336,364,17.0902357310088,f,Entire home/apt
22618,1.0,45.0,1.0,4.75,40.6637722,-73.89162209999999,365,11.0752686578125,f,Private room
22620,8.0,2200.0,1.0,5.0,40.73109,-74.00606,364,2.0417536141503727,f,Entire home/apt
22621,2.0,83.0,4.0,4.85,40.71148,-73.95538,207,4.27006249930164,f,Private room
22622,3.0,221.0,2.0,4.63,40.7786,-73.94787,90,8.811560145023966,f,Entire home/apt
22623,1.0,54.0,3.0,4.86,40.6518,-73.94932,245,8.291830738983805,f,Private room
22624,6.0,420.0,2.0,5.0,40.71573,-73.93877,248,5.6774266806347775,f,Entire home/apt
22625,4.0,253.0,7.0,4.64,40.71498,-73.98714,325,1.6104472018035636,f,Entire home/apt
22626,2.0,96.0,3.0,4.87,40.69368,-73.75805,266,21.00966168839322,f,Private room
22627,2.0,50.0,3.0,4.92,40.7225,-73.84373,89,13.720228695642263,f,Private room
22629,6.0,360.0,3.0,4.67,40.71686,-73.99865,365,0.7722861361878508,f,Private room
22631,1.0,55.0,4.0,4.63,40.68865,-73.74994,342,21.75248290789832,t,Private room
22632,2.0,89.0,2.0,4.86,40.59686809999999,-73.7777662,365,23.1670416405708,t,Private room
22633,2.0,134.0,5.0,5.0,40.68483,-73.9456,333,5.963491419473054,t,Entire home/apt
22634,5.0,450.0,4.0,5.0,40.71443,-73.94351,287,5.271555096918959,f,Entire home/apt
22636,2.0,106.0,21.0,4.77,40.69982,-73.90859,266,8.336724629578635,f,Private room
22637,2.0,165.0,1.0,4.85,40.739643000492215,-73.8646026495428,365,12.286558093021036,t,Private room
22638,1.0,62.0,3.0,4.54,40.5960031,-74.0924974,365,14.88907765840124,f,Private room
22640,2.0,40.0,2.0,4.0,40.84336,-73.94234,232,15.483525823155935,f,Private room
22641,1.0,117.0,1.0,4.92,40.6826774,-73.95034439999999,26,5.761259110278183,f,Private room
22642,2.0,99.0,1.0,4.98,40.83673,-73.8599,365,18.479782074758855,t,Private room
22643,8.0,312.0,17.0,4.59,40.72008,-74.00157,344,0.8992510166777077,t,Entire home/apt
22644,2.0,98.0,13.0,4.57,40.78125,-73.95217,335,8.867281852393253,f,Entire home/apt
22645,2.0,80.0,1.0,5.0,40.6300652,-73.90512199999999,269,12.525597504098574,f,Private room
22648,2.0,91.0,1.0,4.93,40.62121,-74.13207,353,14.717085239844462,f,Private room
22649,4.0,220.0,19.0,5.0,40.68045341869496,-73.91119741859933,365,8.762259721150942,f,Entire home/apt
22650,2.0,70.0,19.0,4.0,40.65576,-73.91414,365,10.007112043266224,f,Private room
22651,2.0,70.0,2.0,4.83,40.817417,-73.9529775,337,12.46842994893243,f,Private room
22653,1.0,37.0,1569.0,5.0,40.6517,-73.95196,365,8.174737658813523,f,Private room
22657,6.0,220.0,3.0,4.96,40.65884,-73.75586,362,21.92735790805626,f,Entire home/apt
22658,4.0,234.0,1.0,4.8,40.7733145,-73.9505648,332,8.198085569693028,f,Entire home/apt
22659,4.0,154.0,6.0,4.65,40.703390780350695,-73.78421613143061,228,18.7243553881735,f,Private room
22660,8.0,404.0,13.0,4.84,40.7482,-73.98824,44,4.2190992784388035,t,Entire home/apt
22661,2.0,491.0,6.0,4.86,40.74444,-73.94743,88,6.066683057561575,f,Entire home/apt
22662,1.0,97.0,6.0,4.91,40.86477,-73.86185,179,20.811763559273672,f,Private room
22663,2.0,111.0,5.0,4.72,40.75351,-73.92638,213,8.098609261325214,t,Private room
22664,12.0,888.0,12.0,4.78,40.71529672837713,-73.99462233573617,48,1.0018026549718602,f,Entire home/apt
22666,2.0,125.0,2.0,5.0,40.802281,-73.94914399999999,49,11.050057463817863,f,Private room
22667,2.0,181.0,2.0,4.79,40.76152,-73.9119,365,9.607959546544462,t,Private room
22668,3.0,150.0,2.0,4.5,40.67445,-73.98015,187,4.782430846306062,f,Entire home/apt
22671,5.0,175.0,4.0,4.92,40.63538,-73.96554,243,9.253308821940907,f,Entire home/apt
22672,2.0,170.0,7.0,4.57,40.7327478,-74.0054936,341,2.226523009224004,t,Entire home/apt
22673,3.0,426.0,73.0,4.67,40.76581,-73.98758,306,6.103372244300935,f,Entire home/apt
22675,2.0,93.0,5.0,4.97,40.64356,-73.95053,352,9.002580798681825,t,Entire home/apt
22676,16.0,1550.0,14.0,4.86,40.69884,-73.97665,365,2.917514176352254,f,Entire home/apt
22677,2.0,90.0,1.0,4.46,40.692,-73.9476,270,5.436982747515809,f,Private room
22678,2.0,300.0,1.0,4.86,40.73554,-73.95968,365,4.656248704635043,t,Entire home/apt
22679,6.0,253.0,2.0,4.83,40.70527,-73.89939,67,9.025543716438792,t,Entire home/apt
22681,3.0,110.0,5.0,5.0,40.70514,-73.88837,334,9.952073059743752,f,Entire home/apt
22682,2.0,73.0,5.0,4.4,40.8609106,-73.8256466,361,22.40738622435106,f,Entire home/apt
22683,2.0,82.0,5.0,4.5,40.8609106,-73.8256466,325,22.40738622435106,f,Entire home/apt
22684,1.0,89.0,4.0,4.86,40.61431,-74.03444,269,11.203144221156883,t,Private room
22685,2.0,144.0,1.0,4.25,40.67434,-73.8893,270,10.72607557006685,f,Private room
22686,2.0,150.0,2.0,4.9,40.80811,-73.92104,241,12.79488233981719,f,Private room
22687,2.0,49.0,21.0,1.0,40.70834,-73.89588,343,9.295819141975736,f,Private room
22688,2.0,45.0,21.0,5.0,40.708339,-73.89587790000002,363,9.296001808137076,f,Private room
22689,2.0,49.0,21.0,2.0,40.70834,-73.89588,363,9.295819141975736,f,Private room
22690,2.0,49.0,21.0,2.0,40.70834,-73.89588,363,9.295819141975736,f,Private room
22691,2.0,49.0,21.0,4.86,40.70834,-73.89588,363,9.295819141975736,f,Private room
22692,16.0,800.0,1.0,4.86,40.71789,-74.0033,363,0.6179140181257287,f,Entire home/apt
22693,3.0,879.0,1.0,4.25,40.73341,-73.95677,365,4.744569834720111,f,Entire home/apt
22694,2.0,136.0,387.0,4.6,40.7616901,-73.9626906,315,6.554771434526256,f,Entire home/apt
22695,2.0,135.0,3.0,4.86,40.76668,-73.95427,90,7.415918472331408,f,Entire home/apt
22696,6.0,563.0,414.0,4.5,40.7707911,-73.95750079999999,345,7.64129677966348,f,Entire home/apt
22697,2.0,87.0,4.0,5.0,40.81889,-73.9156,344,14.047458767408282,f,Entire home/apt
22698,2.0,115.0,1.0,5.0,40.80488,-73.94229,129,11.567438882105897,f,Private room
22699,2.0,94.0,3.0,5.0,40.62911321754182,-74.02875984472486,216,9.493368134607106,f,Entire home/apt
22700,8.0,703.0,3.0,4.96,40.62911,-74.02726,291,9.468970779686614,f,Entire home/apt
22702,4.0,170.0,6.0,4.93,40.70576,-73.87454,356,11.108964587312704,f,Entire home/apt
22703,2.0,243.0,1.0,4.86,40.71658,-73.94426,123,5.222453848154932,f,Entire home/apt
22704,16.0,3600.0,14.0,4.86,40.71814,-74.0039,365,0.627626377832112,f,Entire home/apt
22705,1.0,84.0,2.0,4.86,40.70295961573477,-73.93621399668892,83,5.983022000327074,f,Private room
22706,1.0,162.0,28.0,5.0,40.7256,-73.98801,144,2.085937768184245,f,Entire home/apt
22707,3.0,194.0,1.0,4.81,40.67656,-73.94792,363,6.337441717099675,t,Entire home/apt
22709,5.0,131.0,9.0,4.81,40.76578,-73.88473,335,11.798942234562539,f,Entire home/apt
22710,1.0,93.0,9.0,4.86,40.67437,-73.91958,62,8.443707483892824,f,Private room
22711,2.0,82.0,22.0,4.86,40.69487,-73.94623,285,5.416747830184671,f,Private room
22712,5.0,250.0,261.0,5.0,40.76019,-73.9931,334,5.3885382663567585,f,Entire home/apt
22713,2.0,56.0,10.0,4.88,40.85091,-73.86269,123,19.537473274173486,f,Entire home/apt
22714,2.0,46.0,44.0,5.0,40.69766,-73.9322,335,6.443826372424876,f,Private room
22716,10.0,500.0,12.0,4.78,40.73732,-73.92398,318,7.434203112837176,f,Entire home/apt
